Season,CoachName,TeamID,RegularSeasonWinPct,TournamentWinPct,Experience,RegularSeasonGames,TournamentGames
2015,matthew_graves,1375,0.305,0.0,2,59,0
2015,michael_curry,1194,0.259,0.0,1,27,0
2015,michael_grant,1164,0.357,0.0,3,84,0
2015,michael_white,1256,0.711,0.0,4,128,0
2015,mick_cronin,1153,0.646,0.333,12,376,9
2015,mike_anderson,1116,0.665,0.538,13,409,13
2015,mike_brennan,1110,0.569,0.0,2,65,1
2015,mike_brey,1323,0.677,0.364,13,409,11
2015,mike_davis,1411,0.603,0.333,13,403,6
2015,mike_dunlap,1258,0.233,0.0,1,30,0
2015,mike_jones,1347,0.424,0.0,4,118,0
2015,mike_krzyzewski,1181,0.83,0.686,13,423,35
2015,mike_lonergan,1203,0.613,0.0,10,315,2
2015,mike_maker,1265,0.219,0.0,1,32,0
2015,mike_martin_brn,1135,0.446,0.0,3,83,0
2015,mike_mcconathy,1322,0.479,0.333,13,365,3
2015,mike_rhoades,1349,0.345,0.0,1,29,0
2015,mike_young,1459,0.497,0.0,13,372,3
2015,milan_brown,1221,0.446,0.5,12,361,2
2015,mitch_henderson,1343,0.604,0.0,4,111,0
2015,monte_ross,1174,0.44,0.0,9,284,1
2015,murray_garvin,1354,0.271,0.0,2,59,0
2015,murry_bartow,1190,0.562,0.0,12,363,3
2015,nicholas_mcdevitt,1421,0.456,0.0,2,57,0
2015,nick_robinson,1381,0.224,0.0,3,85,0
2015,niko_medved,1202,0.276,0.0,2,58,0
2015,oliver_purnell,1177,0.521,0.0,13,401,4
2015,orlando_antigua,1378,0.258,0.0,1,31,0
2015,pat_duquette,1262,0.364,0.0,2,55,0
2015,pat_kelsey,1457,0.506,0.0,3,87,0
2015,pat_skerry,1406,0.408,0.0,4,125,0
2015,patrick_chambers,1336,0.487,0.0,6,195,1
2015,paul_cormier,1171,0.297,0.0,5,138,0
2015,paul_hewitt,1206,0.52,0.636,13,402,11
2015,paul_lusk,1283,0.426,0.0,4,122,0
2015,phil_cunningham,1407,0.304,0.0,2,56,0
2015,phil_martelli,1386,0.589,0.429,13,406,7
2015,porter_moser,1260,0.416,0.0,9,262,0
2015,randy_bennett,1388,0.697,0.375,13,389,8
2015,randy_rahe,1451,0.624,0.0,9,255,2
2015,ray_giacoletti,1179,0.507,0.5,7,205,4
2015,ray_harper,1443,0.589,0.0,3,95,1
2015,ray_mccallum,1178,0.44,0.0,9,273,1
2015,reggie_theus,1169,0.488,0.0,4,125,1
2015,rex_walters,1362,0.472,0.0,9,269,0
2015,richard_pitino,1278,0.562,0.0,3,96,0
2015,rick_barnes,1400,0.705,0.593,13,417,27
2015,rick_byrd,1125,0.693,0.0,13,401,6
2015,rick_pitino,1257,0.758,0.706,13,417,34
2015,rick_ray,1280,0.375,0.0,3,96,0
2015,rob_jeter,1454,0.498,0.333,10,305,3
2015,rob_krimmel,1384,0.333,0.0,3,90,0
2015,rob_murphy,1185,0.492,0.0,4,124,0
2015,rob_senderoff,1245,0.592,0.0,4,125,0
2015,robert_jones,1313,0.557,0.0,2,61,0
2015,rod_barnes,1167,0.407,0.0,12,356,0
2015,rodney_terry,1201,0.4,0.0,4,120,0
2015,roman_banks,1380,0.551,0.0,4,118,1
2015,ron_cottrell,1223,0.249,0.0,8,209,0
2015,ron_hunter,1209,0.612,0.0,13,389,1
2015,ron_verlin,1334,0.404,0.0,2,57,0
2015,roy_williams,1314,0.764,0.791,13,416,43
2015,russ_pennell,1146,0.344,0.667,2,61,3
2015,russ_turner,1414,0.513,0.0,5,156,0
2015,saul_phillips,1325,0.563,0.333,8,229,3
2015,scott_cherry,1219,0.482,0.0,6,170,0
2015,scott_cross,1426,0.516,0.0,9,256,1
2015,scott_drew,1124,0.576,0.667,13,384,12
2015,scott_nagy,1355,0.49,0.0,10,296,2
2015,scott_padgett,1359,0.387,0.0,1,31,0
2015,scott_sutton,1331,0.624,0.0,13,399,3
2015,sean_miller,1112,0.747,0.667,11,356,21
2015,sean_woods,1287,0.428,0.0,7,222,1
2015,shaka_smart,1433,0.748,0.636,6,202,11
2015,shawn_walker,1212,0.0,0.0,1,27,0
2015,steve_alford,1417,0.698,0.4,13,414,10
2015,steve_fisher,1361,0.68,0.455,13,391,11
2015,steve_hawkins,1444,0.563,0.0,12,373,2
2015,steve_lavin,1385,0.535,0.0,6,187,1
2015,steve_masiello,1264,0.609,0.0,4,128,1
2015,steve_payne,1399,0.448,0.0,4,116,0
2015,steve_pikiell,1392,0.522,0.0,10,301,0
2015,steve_prohm,1293,0.763,0.5,4,114,2
2015,steve_shields,1114,0.494,0.0,12,350,1
2015,steve_wojciechowski,1266,0.406,0.0,1,32,0
2015,stew_morrill,1429,0.72,0.0,13,404,6
2015,sydney_johnson,1193,0.467,0.0,8,240,1
2015,tad_boyle,1160,0.542,0.25,9,277,4
2015,thad_matta,1326,0.764,0.677,13,424,31
2015,tic_price,1249,0.413,0.0,5,126,0
2015,tim_cluess,1233,0.701,0.0,5,164,2
2015,tim_craft,1205,0.517,0.0,2,60,0
2015,tim_floyd,1431,0.628,0.5,9,288,6
2015,tim_miles,1304,0.486,0.0,10,294,2
2015,tim_o'shea,1136,0.436,0.0,13,392,1
2015,tod_kowalczyk,1405,0.529,0.0,13,391,0
2015,todd_bozeman,1288,0.519,0.0,9,285,2
2015,tom_crean,1231,0.594,0.6,13,401,15
2015,tom_izzo,1277,0.709,0.684,13,416,38
2015,tom_moore,1346,0.579,0.0,8,247,0
2015,tom_pecora,1200,0.465,0.0,13,389,0
2015,tommy_amaker,1217,0.634,0.4,13,374,5
2015,tommy_dempsey,1127,0.429,0.0,10,310,0
2015,tony_benford,1317,0.416,0.0,3,89,0
2015,tony_bennett,1438,0.686,0.556,9,287,9
2015,tony_jasick,1239,0.433,0.0,4,120,0
2015,tony_shaver,1456,0.409,0.0,12,359,0
2015,tracy_dildy,1152,0.208,0.0,5,144,0
2015,travis_decuire,1285,0.6,0.0,1,30,0
2015,travis_ford,1329,0.597,0.167,13,392,6
2015,trent_johnson,1395,0.541,0.5,13,403,10
2015,tubby_smith,1403,0.643,0.556,13,415,18
2015,tyler_geving,1340,0.427,0.0,6,171,0
2015,wayne_brent,1238,0.349,0.0,2,63,0
2015,wayne_tinkle,1333,0.612,0.0,9,260,3
2015,wes_miller,1422,0.295,0.0,3,88,0
2015,will_brown,1107,0.514,0.2,13,403,5
2015,will_wade,1151,0.593,0.0,2,59,0
2015,willie_hayes,1105,0.306,0.0,4,111,0
2015,willis_wilson,1394,0.434,0.0,10,290,0
2015,zach_spiker,1119,0.44,0.0,6,175,0
2016,aki_thomas,1420,0.215,0.0,4,121,0
2016,al_skinner,1244,0.616,0.5,9,276,10
2016,andre_payne,1290,0.209,0.0,2,67,0
2016,andrew_toole,1352,0.581,0.5,6,198,2
2016,andy_enfield,1425,0.497,0.667,5,159,3
2016,andy_kennedy,1279,0.628,0.5,11,352,4
2016,anthony_evans,1198,0.487,0.5,9,277,2
2016,anthony_latina,1357,0.337,0.0,3,92,0
2016,archie_miller,1173,0.683,0.714,5,161,7
2016,avery_johnson,1104,0.562,0.0,1,32,0
2016,b_j_hill,1294,0.441,0.0,6,170,1
2016,barclay_radebaugh,1149,0.374,0.0,11,294,0
2016,barry_hinson,1356,0.55,0.0,10,309,0
2016,bashir_mason,1447,0.554,0.0,4,121,0
2016,ben_howland,1280,0.678,0.68,12,376,25
2016,ben_jacobson,1320,0.648,0.5,10,315,6
2016,bill_carmody,1221,0.471,0.0,12,365,0
2016,bill_coen,1318,0.508,0.0,10,317,1
2016,bill_courtney,1165,0.327,0.0,6,168,0
2016,bill_evans,1226,0.339,0.0,9,248,0
2016,bill_herrion,1306,0.392,0.0,14,393,0
2016,bill_self,1242,0.83,0.7,14,452,40
2016,bill_wright,1442,0.26,0.0,2,50,0
2016,billy_donlon,1460,0.511,0.0,6,188,0
2016,billy_kennedy,1401,0.609,0.333,13,384,3
2016,bob_hoffman,1273,0.525,0.5,10,301,2
2016,bob_huggins,1452,0.67,0.55,13,415,20
2016,bob_marlin,1418,0.577,0.0,14,392,3
2016,bob_mckillop,1172,0.681,0.333,14,411,9
2016,bob_walsh,1263,0.183,0.0,2,60,0
2016,bob_williams,1364,0.56,0.0,14,405,2
2016,bobby_collins,1271,0.405,0.0,10,291,1
2016,bobby_hurley,1113,0.609,0.0,3,92,1
2016,brad_brownell,1155,0.618,0.2,14,437,5
2016,brad_underwood,1372,0.876,0.333,3,89,3
2016,brett_reed,1250,0.573,0.333,9,274,3
2016,brian_fish,1286,0.322,0.0,2,59,0
2016,brian_gregory,1210,0.575,0.333,13,412,3
2016,brian_jones,1315,0.406,0.0,8,217,0
2016,brian_katz,1170,0.342,0.0,8,222,0
2016,brian_wardle,1133,0.503,0.0,6,179,0
2016,brooks_thompson,1427,0.384,0.5,10,284,2
2016,bruce_pearl,1120,0.657,0.556,11,341,18
2016,bruce_weber,1243,0.664,0.5,14,453,18
2016,bruiser_flint,1180,0.537,0.0,14,423,0
2016,bryce_drew,1434,0.712,0.0,5,153,2
2016,buzz_williams,1439,0.598,0.615,9,291,13
2016,byron_samuels,1197,0.301,0.0,7,193,0
2016,cameron_dollar,1370,0.408,0.0,7,201,0
2016,casey_alexander,1252,0.39,0.0,5,146,0
2016,chris_beard,1114,0.871,0.0,1,31,0
2016,chris_casey,1310,0.232,0.0,3,95,0
2016,chris_collins,1321,0.505,0.0,3,97,0
2016,chris_holtmann,1139,0.523,0.5,5,153,2
2016,chris_mack,1462,0.686,0.545,7,226,11
2016,chris_mooney,1350,0.558,0.5,12,380,4
2016,chris_mullin,1385,0.226,0.0,1,31,0
2016,cliff_ellis,1157,0.582,0.4,11,306,5
2016,corey_williams,1391,0.236,0.0,3,89,0
2016,craig_neal,1307,0.615,0.0,3,96,1
2016,craig_smith,1377,0.443,0.0,2,61,0
2016,cuonzo_martin,1143,0.599,0.75,8,257,4
2016,dan_d'antoni,1267,0.413,0.0,2,63,0
2016,dan_earl,1440,0.222,0.0,1,27,0
2016,dan_hipsher,1410,0.326,0.0,5,141,0
2016,dan_hurley,1348,0.53,0.0,6,183,0
2016,dan_majerle,1213,0.595,0.0,3,84,0
2016,dan_mchale,1184,0.467,0.0,1,30,0
2016,dan_monson,1253,0.519,0.0,13,395,2
2016,dan_muller,1229,0.556,0.0,4,126,0
2016,dana_altman,1332,0.705,0.4,14,444,10
2016,dana_ford,1398,0.368,0.0,2,57,0
2016,danny_kaspar,1402,0.571,0.0,14,378,1
2016,danny_manning,1448,0.48,0.0,4,127,1
2016,dave_leitao,1177,0.53,0.5,8,234,4
2016,dave_loos,1122,0.5,0.0,14,422,2
2016,dave_paulsen,1206,0.344,0.0,1,32,0
2016,dave_pilipovich,1102,0.426,0.0,4,115,0
2016,dave_rose,1140,0.748,0.333,11,349,12
2016,dave_simmons,1270,0.39,0.0,10,277,0
2016,dave_wojcik,1363,0.129,0.0,3,85,0
2016,david_richman,1295,0.639,0.0,2,61,1
2016,dedrique_taylor,1168,0.295,0.0,3,88,0
2016,dennis_cutts,1415,0.4,0.0,2,60,0
2016,derek_kellogg,1269,0.536,0.0,8,250,1
2016,derrin_hansen,1303,0.395,0.0,5,129,0
2016,doc_sadler,1379,0.522,0.0,10,297,1
2016,don_verlin,1225,0.49,0.0,8,239,0
2016,donnie_jones,1416,0.519,0.0,9,262,0
2016,duggar_baucom,1154,0.4,0.0,11,300,0
2016,earl_grant,1158,0.397,0.0,2,63,0
2016,ed_conroy,1408,0.407,0.0,10,297,0
2016,ed_cooley,1344,0.594,0.0,10,320,2
2016,ed_dechellis,1298,0.409,0.0,14,421,2
2016,eddie_jordan,1353,0.284,0.0,3,95,0
2016,eddie_payne,1367,0.378,0.0,9,267,0
2016,edward_joyner,1214,0.532,0.333,7,220,3
2016,eran_ganot,1218,0.833,0.0,1,30,0
2016,eric_konkol,1256,0.7,0.0,1,30,0
2016,eric_musselman,1305,0.567,0.0,1,30,0
2016,eric_reveno,1339,0.428,0.0,10,304,0
2016,ernie_kent,1450,0.507,0.5,10,306,6
2016,fran_dunphy,1396,0.667,0.182,14,430,11
2016,fran_mccaffery,1234,0.583,0.375,14,432,8
2016,fran_o'hanlon,1248,0.415,0.0,14,412,1
2016,frank_haith,1409,0.627,0.25,12,378,4
2016,frank_martin,1376,0.609,0.6,9,284,10
2016,g_g_smith,1259,0.337,0.0,3,89,0
2016,gary_waters,1156,0.511,0.5,14,417,2
2016,george_ivory,1115,0.378,0.5,8,251,2
2016,glenn_braica,1383,0.514,0.0,6,185,0
2016,gravelle_craig,1126,0.348,0.0,5,155,0
2016,greg_herenda,1192,0.375,0.0,3,88,0
2016,greg_kampe,1324,0.53,0.25,14,423,4
2016,greg_lansing,1232,0.548,0.0,6,186,1
2016,greg_mcdermott,1166,0.592,0.333,14,439,9
2016,gregg_marshall,1455,0.728,0.533,14,426,15
2016,gregg_nibert,1342,0.258,0.0,9,260,0
2016,heath_schroyer,1404,0.441,0.0,8,222,0
2016,horace_broadnax,1366,0.374,0.0,11,302,0
2016,howie_dickenman,1148,0.443,0.0,14,415,1
2016,j_p_piper,1311,0.324,0.0,12,330,0
2016,jack_murphy,1319,0.374,0.0,4,123,0
2016,jack_perri,1254,0.463,0.0,4,123,1
2016,james_green,1240,0.379,0.0,13,372,1
2016,james_jones,1463,0.51,0.0,14,384,0
2016,james_whitford,1123,0.307,0.0,3,88,0
2016,jamie_dixon,1338,0.736,0.545,13,417,22
2016,jamion_christian,1291,0.496,0.0,4,127,1
2016,jason_gardner,1237,0.355,0.0,2,62,0
2016,jason_hooten,1358,0.537,0.0,6,175,0
2016,jay_ladner,1368,0.29,0.0,2,62,0
2016,jay_spoonhour,1183,0.397,0.0,4,116,0
2016,jay_wright,1437,0.703,0.583,14,441,24
2016,jayson_gee,1255,0.222,0.0,3,90,0
2016,jeff_a_jones,1330,0.573,0.0,14,433,2
2016,jeff_lebo,1187,0.492,0.0,14,413,0
2016,jeff_neubauer,1200,0.563,0.0,11,323,2
2016,jerod_haase,1412,0.592,0.5,4,125,2
2016,jerry_slocum,1464,0.331,0.0,11,314,0
2016,jim_baron,1145,0.544,0.0,14,432,0
2016,jim_boeheim,1393,0.747,0.7,14,450,30
2016,jim_christian,1130,0.566,0.0,14,438,2
2016,jim_crews,1387,0.386,0.5,11,316,4
2016,jim_engles,1312,0.372,0.0,8,218,0
2016,jim_ferry,1182,0.467,0.0,14,415,2
2016,jim_fox,1111,0.35,0.0,2,60,0
2016,jim_hayford,1186,0.49,0.0,5,151,1
2016,jim_larranaga,1274,0.661,0.636,14,440,11
2016,jim_les,1413,0.469,0.667,14,422,3
2016,jimmy_patsos,1373,0.511,0.0,12,372,1
2016,joe_callero,1142,0.451,0.5,8,226,2
2016,joe_dooley,1195,0.611,0.0,3,90,0
2016,joe_golding,1101,0.237,0.0,3,76,0
2016,joe_jones,1131,0.487,0.0,12,345,0
2016,joe_mihalich,1220,0.565,0.333,14,441,3
2016,joe_scott,1176,0.521,0.0,14,411,1
2016,john_becker,1436,0.635,0.5,5,159,2
2016,john_beilein,1276,0.6,0.682,14,435,22
2016,john_brady,1117,0.532,0.571,13,387,7
2016,john_brannen,1297,0.25,0.0,1,28,0
2016,john_calipari,1246,0.828,0.783,14,460,46
2016,john_cooper,1275,0.394,0.0,7,213,0
2016,john_dunne,1389,0.375,0.0,10,309,1
2016,john_gallagher,1216,0.409,0.0,6,186,0
2016,john_giannini,1247,0.492,0.75,14,425,4
2016,john_groce,1228,0.58,0.571,8,264,7
2016,john_thompson_iii,1207,0.671,0.5,14,425,18
2016,johnny_dawkins,1390,0.556,0.667,8,252,3
2016,johnny_jones,1261,0.563,0.0,14,410,3
2016,jon_coffman,1236,0.603,0.0,2,58,0
2016,jon_harris,1188,0.214,0.0,1,28,0
2016,josh_pastner,1272,0.706,0.333,7,231,6
2016,kareem_richardson,1282,0.352,0.0,3,88,0
2016,keith_dambrot,1103,0.687,0.0,12,387,3
2016,keith_richard,1419,0.39,0.0,11,313,0
2016,keith_walker,1175,0.333,0.0,2,63,0
2016,kelvin_sampson,1222,0.673,0.556,7,211,9
2016,ken_burmeister,1230,0.578,0.0,3,64,0
2016,keno_davis,1141,0.515,0.0,8,241,1
2016,kermit_davis,1292,0.599,0.0,14,424,1
2016,kerry_keating,1365,0.415,0.0,9,270,0
2016,kevin_baggett,1351,0.516,0.0,4,128,0
2016,kevin_keatts,1423,0.667,0.0,2,60,0
2016,kevin_mcgeehan,1144,0.298,0.0,3,84,0
2016,kevin_nickelberry,1224,0.362,0.0,9,271,0
2016,kevin_ollie,1163,0.682,1.0,4,132,6
2016,kevin_stallings,1435,0.614,0.455,14,438,11
2016,kevin_willard,1371,0.524,0.0,9,288,0
2016,kim_anderson,1281,0.29,0.0,2,62,0
2016,king_rice,1284,0.481,0.0,5,162,0
2016,kyle_smith,1162,0.515,0.0,6,167,0
2016,lamont_smith,1360,0.276,0.0,1,29,0
2016,larry_brown,1374,0.704,0.0,4,125,1
2016,larry_eustachy,1161,0.553,0.333,13,380,3
2016,larry_hunter,1441,0.443,0.0,11,332,0
2016,larry_krystkowiak,1428,0.581,0.5,7,210,6
2016,larry_shyatt,1461,0.564,0.0,6,179,1
2016,leon_rice,1129,0.604,0.0,6,182,2
2016,leonard_hamilton,1199,0.601,0.429,14,441,7
2016,levelle_moton,1300,0.531,0.0,7,196,1
2016,lewis_jackson,1106,0.47,0.0,11,319,2
2016,linc_darner,1453,0.636,0.0,1,33,0
2016,lon_kruger,1328,0.686,0.417,12,376,12
2016,lorenzo_romar,1449,0.627,0.571,14,440,14
2016,mark_byington,1204,0.489,0.0,3,88,0
2016,mark_few,1211,0.824,0.536,14,438,28
2016,mark_fox,1208,0.637,0.286,12,377,7
2016,mark_gottfried,1301,0.615,0.529,11,348,17
2016,mark_montgomery,1296,0.351,0.0,5,148,0
2016,mark_pope,1430,0.333,0.0,1,27,0
2016,mark_price,1150,0.424,0.0,1,33,0
2016,mark_schmidt,1382,0.51,0.0,14,410,1
2016,mark_slessinger,1309,0.283,0.0,4,99,0
2016,mark_turgeon,1268,0.672,0.5,14,439,12
2016,marty_simmons,1191,0.487,0.0,9,271,0
2016,marty_wilson,1337,0.463,0.0,5,147,0
2016,marvin_menzies,1308,0.639,0.0,9,291,5
2016,matt_brady,1241,0.546,0.5,12,379,2
2016,matt_langel,1159,0.379,0.0,5,153,0
2016,matt_matheny,1189,0.452,0.0,7,208,0
2016,matt_mccall,1151,0.844,0.0,1,32,0
2016,matt_mcmahon,1293,0.517,0.0,1,29,0
2016,matt_painter,1345,0.663,0.5,12,383,16
2016,matthew_driscoll,1316,0.493,0.0,7,217,1
2016,matthew_graves,1375,0.333,0.0,3,90,0
2016,michael_curry,1194,0.241,0.0,2,58,0
2016,michael_grant,1164,0.327,0.0,4,113,0
2016,michael_huger,1132,0.438,0.0,1,32,0
2016,michael_white,1196,0.683,0.0,5,161,0
2016,mick_cronin,1153,0.65,0.364,13,408,11
2016,mike_anderson,1116,0.653,0.533,14,441,15
2016,mike_brennan,1110,0.51,0.0,3,96,1
2016,mike_brey,1323,0.676,0.467,14,441,15
2016,mike_davis,1411,0.6,0.286,14,435,7
2016,mike_dunlap,1258,0.333,0.0,2,60,0
2016,mike_jones,1347,0.435,0.0,5,147,0
2016,mike_krzyzewski,1181,0.82,0.732,14,456,41
2016,mike_lonergan,1203,0.621,0.0,11,348,2
2016,mike_maker,1265,0.226,0.0,2,62,0
2016,mike_martin_brn,1135,0.4,0.0,4,110,0
2016,mike_mcconathy,1322,0.463,0.333,14,389,3
2016,mike_rhoades,1349,0.339,0.0,2,59,0
2016,mike_young,1459,0.493,0.0,14,402,4
2016,mitch_henderson,1343,0.638,0.0,5,138,0
2016,monte_ross,1174,0.42,0.0,10,314,1
2016,montez_robinson,1108,0.464,0.0,1,28,0
2016,murray_garvin,1354,0.367,0.0,3,90,0
2016,nate_oats,1138,0.576,0.0,1,33,0
2016,nathan_davis,1137,0.552,0.0,1,29,0
2016,nicholas_mcdevitt,1421,0.523,0.0,3,88,0
2016,nick_robinson,1381,0.204,0.0,4,113,0
2016,niko_medved,1202,0.36,0.0,3,89,0
2016,orlando_antigua,1378,0.25,0.0,2,64,0
2016,pat_duquette,1262,0.361,0.0,3,83,0
2016,pat_kelsey,1457,0.552,0.0,4,116,0
2016,pat_skerry,1406,0.445,0.0,5,155,0
2016,patrick_chambers,1336,0.489,0.0,7,227,1
2016,paul_cormier,1171,0.303,0.0,6,165,0
2016,paul_lusk,1283,0.418,0.0,5,153,0
2016,phil_cunningham,1407,0.282,0.0,3,85,0
2016,phil_martelli,1386,0.605,0.429,14,440,7
2016,porter_moser,1260,0.42,0.0,10,293,0
2016,randy_bennett,1388,0.707,0.375,14,420,8
2016,randy_rahe,1451,0.636,0.0,10,286,2
2016,ray_giacoletti,1179,0.468,0.5,8,235,4
2016,ray_harper,1443,0.567,0.0,4,127,1
2016,ray_mccallum,1178,0.444,0.0,10,302,1
2016,reggie_theus,1169,0.451,0.0,5,153,1
2016,rex_walters,1362,0.473,0.0,10,298,0
2016,richard_pitino,1278,0.488,0.0,4,127,0
2016,rick_barnes,1397,0.685,0.571,14,451,28
2016,rick_byrd,1125,0.689,0.0,14,431,7
2016,rick_pitino,1257,0.757,0.711,14,448,38
2016,rick_ray,1369,0.317,0.0,4,123,0
2016,ritchie_mckay,1251,0.509,0.0,8,232,1
2016,rob_jeter,1454,0.506,0.333,11,336,3
2016,rob_krimmel,1384,0.353,0.0,4,119,0
2016,rob_murphy,1185,0.49,0.0,5,153,0
2016,rob_senderoff,1245,0.59,0.0,5,156,0
2016,robert_jones,1313,0.533,0.0,3,92,0
2016,rod_barnes,1167,0.431,0.0,13,385,0
2016,rodney_terry,1201,0.467,0.0,5,152,0
2016,roman_banks,1380,0.564,0.0,5,149,1
2016,ron_cottrell,1223,0.273,0.0,9,238,0
2016,ron_hunter,1209,0.604,0.333,14,417,3
2016,ron_verlin,1334,0.349,0.0,3,83,0
2016,roy_williams,1314,0.769,0.783,14,450,46
2016,russ_pennell,1146,0.315,0.667,3,89,3
2016,russ_turner,1414,0.548,0.0,6,188,1
2016,saul_phillips,1325,0.573,0.333,9,260,3
2016,scott_cherry,1219,0.505,0.0,7,198,0
2016,scott_cross,1426,0.535,0.0,10,288,1
2016,scott_drew,1124,0.582,0.615,14,416,13
2016,scott_nagy,1355,0.517,0.0,11,327,2
2016,scott_padgett,1359,0.387,0.0,2,62,0
2016,scott_sutton,1331,0.61,0.0,14,428,3
2016,sean_miller,1112,0.748,0.68,12,389,25
2016,sean_woods,1287,0.446,0.0,8,251,1
2016,shaka_smart,1400,0.731,0.583,7,234,12
2016,shawn_walker,1212,0.073,0.0,2,55,0
2016,steve_alford,1417,0.682,0.462,14,446,13
2016,steve_donahue,1335,0.5,0.4,13,370,5
2016,steve_fisher,1361,0.683,0.462,14,423,13
2016,steve_forbes,1190,0.656,0.0,1,32,0
2016,steve_hawkins,1444,0.548,0.0,13,403,2
2016,steve_masiello,1264,0.572,0.0,5,159,2
2016,steve_mcclain,1227,0.44,0.0,6,175,0
2016,steve_payne,1399,0.479,0.0,5,144,0
2016,steve_pikiell,1392,0.547,0.0,11,331,0
2016,steve_prohm,1235,0.74,0.5,5,146,2
2016,steve_wojciechowski,1266,0.508,0.0,2,65,0
2016,sydney_johnson,1193,0.482,0.0,9,272,1
2016,tad_boyle,1160,0.553,0.25,10,309,4
2016,thad_matta,1326,0.753,0.667,14,457,33
2016,tic_price,1249,0.388,0.0,6,152,0
2016,tim_cluess,1233,0.699,0.0,6,196,2
2016,tim_craft,1205,0.5,0.0,3,90,0
2016,tim_duryea,1429,0.483,0.0,1,29,0
2016,tim_floyd,1431,0.622,0.5,10,320,6
2016,tim_miles,1304,0.485,0.0,11,328,2
2016,tim_o'shea,1136,0.422,0.0,14,422,1
2016,tod_kowalczyk,1405,0.528,0.0,14,422,0
2016,todd_bozeman,1288,0.495,0.0,10,315,2
2016,tom_crean,1231,0.607,0.562,14,433,16
2016,tom_izzo,1277,0.72,0.698,14,450,43
2016,tom_moore,1346,0.549,0.0,9,277,0
2016,tommy_amaker,1217,0.619,0.333,14,402,6
2016,tommy_dempsey,1127,0.415,0.0,11,340,0
2016,tony_benford,1317,0.395,0.0,4,119,0
2016,tony_bennett,1438,0.697,0.545,10,320,11
2016,tony_jasick,1239,0.432,0.0,5,148,0
2016,tony_shaver,1456,0.425,0.0,13,388,0
2016,tracy_dildy,1152,0.179,0.0,6,173,0
2016,travis_decuire,1285,0.61,0.0,2,59,0
2016,travis_ford,1329,0.58,0.143,14,424,7
2016,trent_johnson,1395,0.528,0.5,14,436,10
2016,tubby_smith,1403,0.641,0.556,14,446,18
2016,tyler_geving,1340,0.42,0.0,7,200,0
2016,wayne_brent,1238,0.411,0.0,3,95,0
2016,wayne_tinkle,1333,0.61,0.0,10,290,3
2016,wes_miller,1422,0.316,0.0,4,117,0
2016,will_brown,1107,0.53,0.167,14,434,6
2016,will_wade,1433,0.634,0.0,3,93,0
2016,willie_hayes,1105,0.317,0.0,5,139,0
2016,willis_wilson,1394,0.466,0.0,11,320,0
2016,zach_spiker,1119,0.461,0.0,7,206,0
2017,al_skinner,1244,0.595,0.5,10,306,10
2017,allen_edwards,1461,0.533,0.0,1,30,0
2017,andre_payne,1290,0.212,0.0,3,99,0
2017,andrew_toole,1352,0.558,0.5,7,231,2
2017,andy_enfield,1425,0.536,0.5,6,192,4
2017,andy_kennedy,1279,0.626,0.5,12,385,4
2017,anthony_evans,1198,0.458,0.5,10,306,2
2017,anthony_latina,1357,0.355,0.0,4,124,0
2017,anthony_stewart,1404,0.613,0.0,1,31,0
2017,archie_miller,1173,0.696,0.625,6,191,8
2017,avery_johnson,1104,0.569,0.0,2,65,0
2017,bacari_alexander,1178,0.233,0.0,1,30,0
2017,barclay_radebaugh,1149,0.37,0.0,12,322,0
2017,barry_hinson,1356,0.545,0.0,11,341,0
2017,bashir_mason,1447,0.547,0.0,5,150,0
2017,ben_howland,1280,0.664,0.68,13,408,25
2017,ben_jacobson,1320,0.631,0.5,11,344,8
2017,bill_carmody,1221,0.471,0.5,13,397,2
2017,bill_coen,1318,0.506,0.0,11,348,1
2017,bill_evans,1226,0.317,0.0,10,278,0
2017,bill_herrion,1306,0.405,0.0,15,422,0
2017,bill_self,1242,0.833,0.705,15,484,44
2017,bill_wright,1442,0.25,0.0,3,76,0
2017,billy_kennedy,1401,0.602,0.5,14,415,6
2017,bob_hoffman,1273,0.517,0.5,11,331,2
2017,bob_huggins,1452,0.677,0.524,14,449,21
2017,bob_marlin,1418,0.579,0.0,15,423,3
2017,bob_mckillop,1172,0.67,0.333,15,443,9
2017,bob_walsh,1263,0.187,0.0,3,91,0
2017,bob_williams,1364,0.537,0.0,15,432,2
2017,bobby_collins,1271,0.402,0.0,11,323,1
2017,bobby_hurley,1113,0.568,0.0,4,125,1
2017,brad_brownell,1155,0.612,0.2,15,469,5
2017,brad_underwood,1329,0.808,0.4,4,120,5
2017,brett_reed,1250,0.577,0.333,10,305,3
2017,brian_earl,1165,0.25,0.0,1,28,0
2017,brian_fish,1286,0.371,0.0,3,89,0
2017,brian_jones,1315,0.437,0.0,9,245,0
2017,brian_katz,1170,0.347,0.0,9,251,0
2017,brian_kennedy,1312,0.31,0.0,1,29,0
2017,brian_wardle,1133,0.483,0.0,7,211,0
2017,bruce_pearl,1120,0.649,0.556,12,373,18
2017,bruce_weber,1243,0.66,0.5,15,486,18
2017,bryce_drew,1435,0.684,0.0,6,187,2
2017,buzz_williams,1439,0.607,0.615,10,323,13
2017,byron_samuels,1197,0.285,0.0,8,221,0
2017,byron_smith,1341,0.355,0.0,1,31,0
