season,team_id,Games,Wins,WinPct,PointsScored_mean,PointsScored_std,PointsAllowed_mean,PointsAllowed_std,FGM_mean,FGA_mean,FGM3_mean,FGA3_mean,FTM_mean,FTA_mean,OR_mean,DR_mean,Ast_mean,TO_mean,Stl_mean,Blk_mean,data_quality,FGPct,FG3Pct,FTPct,RebMargin,AssistToTurnover,ScoringMargin,Possessions,Pace,eFG_Pct,OffRating,DefRating,NetRating,AssistPct,advanced_stats_quality
2003,1254,28.0,9.0,0.32142857142857145,75.07142857142857,18.01836218032526,81.0,14.874786023982299,27.571428571428573,63.0,5.892857142857143,19.107142857142858,14.035714285714286,20.785714285714285,14.821428571428571,25.785714285714285,14.321428571428571,17.285714285714285,6.571428571428571,2.1785714285714284,valid,0.4376417233560091,0.30841121495327106,0.6752577319587629,40.607142857142854,0.828512396694215,-5.928571428571431,77.71566642267118,77.72,0.48,96.6,104.23,-7.63,51.94,valid
2004,1254,27.0,8.0,0.2962962962962963,69.33333333333333,11.045361017187258,75.62962962962963,9.759209252914156,24.185185185185187,56.7037037037037,6.148148148148148,19.11111111111111,14.814814814814815,22.555555555555557,11.74074074074074,25.925925925925927,13.074074074074074,17.925925925925927,5.851851851851852,3.3333333333333335,valid,0.42651861528412804,0.32170542635658916,0.6568144499178982,37.66666666666667,0.7293388429752066,-6.296296296296305,76.11211071059168,76.11,0.48,91.09,99.37,-8.27,54.06,valid
2005,1254,28.0,13.0,0.4642857142857143,67.32142857142857,10.583192724975214,71.71428571428571,9.602689217695232,23.607142857142858,56.42857142857143,6.928571428571429,20.464285714285715,13.178571428571429,19.821428571428573,11.607142857142858,23.892857142857142,12.75,15.857142857142858,5.285714285714286,2.2142857142857144,valid,0.41835443037974684,0.33856893542757416,0.6648648648648648,35.5,0.8040540540540541,-4.392857142857139,70.9741799866078,70.97,0.48,94.85,101.04,-6.19,54.01,valid
2006,1254,27.0,11.0,0.4074074074074074,68.55555555555556,7.515795332975716,72.74074074074075,10.207812214153932,23.444444444444443,57.111111111111114,8.518518518518519,23.25925925925926,13.148148148148149,19.48148148148148,11.518518518518519,21.88888888888889,12.518518518518519,14.481481481481481,6.407407407407407,2.2962962962962963,valid,0.4105058365758754,0.36624203821656054,0.6749049429657795,33.407407407407405,0.864450127877238,-4.1851851851851904,69.00875721068944,69.01,0.49,99.34,105.41,-6.06,53.4,valid
2007,1254,28.0,9.0,0.32142857142857145,67.89285714285714,11.917429767996632,73.85714285714286,11.200906992753653,22.642857142857142,57.07142857142857,7.107142857142857,22.642857142857142,15.5,23.071428571428573,12.5,23.178571428571427,10.607142857142858,14.5,5.607142857142857,1.7857142857142858,valid,0.3967459324155194,0.3138801261829653,0.6718266253869969,35.67857142857143,0.7315270935960592,-5.964285714285722,70.87576879878301,70.88,0.46,95.79,104.21,-8.42,46.85,valid
2008,1254,30.0,15.0,0.5,72.4,11.21144735188717,71.7,8.867414193707132,24.6,60.93333333333333,6.933333333333334,21.433333333333334,16.266666666666666,23.9,14.2,25.266666666666666,10.8,13.266666666666667,6.333333333333333,2.7333333333333334,valid,0.40371991247264777,0.3234836702954899,0.6806136680613668,39.46666666666667,0.8140703517587939,0.7000000000000028,69.43498346974391,69.43,0.46,104.27,103.26,1.01,43.9,valid
2009,1254,30.0,16.0,0.5333333333333333,70.63333333333334,8.996103882096476,68.6,12.598850522280141,23.366666666666667,57.266666666666666,6.4,18.866666666666667,17.5,24.366666666666667,13.3,25.833333333333332,11.3,13.2,6.166666666666667,2.033333333333333,valid,0.4080325960419092,0.3392226148409894,0.7181942544459644,39.13333333333333,0.8560606060606062,2.0333333333333456,66.90834196129552,66.91,0.46,105.57,102.53,3.04,48.36,valid
2010,1254,31.0,14.0,0.45161290322580644,69.74193548387096,8.617686239880879,71.7741935483871,11.342279833788135,23.258064516129032,58.12903225806452,7.419354838709677,21.322580645161292,15.806451612903226,22.870967741935484,13.741935483870968,25.29032258064516,10.806451612903226,14.129032258064516,5.806451612903226,3.935483870967742,valid,0.4001109877913429,0.3479576399394856,0.691114245416079,39.03225806451613,0.7648401826484018,-2.0322580645161423,69.26486925386041,69.26,0.46,100.69,103.62,-2.93,46.46,valid
2011,1254,32.0,27.0,0.84375,82.59375,8.89312664999792,73.875,9.269269379984038,28.03125,60.125,6.90625,18.875,19.625,30.4375,14.46875,27.375,15.125,15.34375,7.34375,3.4375,valid,0.46621621621621623,0.3658940397350993,0.6447638603696099,41.84375,0.9857433808553971,8.71875,71.77035492579317,71.77,0.52,115.08,102.93,12.15,53.96,valid
2012,1254,33.0,25.0,0.7575757575757576,81.87878787878788,11.767958552138449,77.33333333333333,10.113934282299182,27.21212121212121,57.27272727272727,6.575757575757576,17.848484848484848,20.87878787878788,28.545454545454547,11.878787878787879,26.757575757575758,14.848484848484848,16.181818181818183,6.0606060606060606,3.303030303030303,valid,0.47513227513227513,0.368421052631579,0.7314225053078556,38.63636363636364,0.9176029962546816,4.545454545454547,72.90227666168366,72.9,0.53,112.31,106.08,6.23,54.57,valid
2013,1254,33.0,20.0,0.6060606060606061,79.45454545454545,10.274637794987312,76.39393939393939,12.242189841740412,27.09090909090909,56.03030303030303,7.363636363636363,19.12121212121212,17.90909090909091,25.96969696969697,11.787878787878787,23.606060606060606,15.272727272727273,14.393939393939394,6.818181818181818,3.515151515151515,valid,0.4835045970795024,0.38510301109350237,0.6896149358226372,35.39393939393939,1.0610526315789475,3.0606060606060623,69.14141821439411,69.14,0.55,114.92,110.49,4.43,56.38,valid
2014,1254,29.0,9.0,0.3103448275862069,71.72413793103448,10.162594409064681,79.82758620689656,10.478102900529686,24.379310344827587,57.0,7.517241379310345,21.75862068965517,15.448275862068966,21.551724137931036,11.206896551724139,23.310344827586206,14.068965517241379,12.793103448275861,4.310344827586207,2.2758620689655173,valid,0.42770719903206295,0.3454833597464343,0.7168,34.51724137931035,1.0997304582210243,-8.103448275862078,70.87072814039409,70.87,0.49,101.2,112.64,-11.43,57.71,valid
2015,1254,30.0,12.0,0.4,67.4,9.272131027606516,71.16666666666667,9.64573635784524,22.566666666666666,57.53333333333333,6.5,20.033333333333335,15.766666666666667,22.9,12.266666666666667,25.1,11.533333333333333,13.7,5.7,2.533333333333333,valid,0.3922363847045191,0.324459234608985,0.688500727802038,37.36666666666667,0.8418491484184916,-3.7666666666666657,70.01421980074664,70.01,0.45,96.27,101.65,-5.38,51.11,valid
2016,1254,31.0,16.0,0.5161290322580645,76.19354838709677,11.166674691057942,76.96774193548387,9.911218798135579,26.225806451612904,60.806451612903224,5.774193548387097,19.451612903225808,17.967741935483872,25.161290322580644,12.451612903225806,25.451612903225808,13.935483870967742,13.612903225806452,7.67741935483871,2.806451612903226,valid,0.43129973474801064,0.296849087893864,0.7141025641025641,37.903225806451616,1.0236966824644549,-0.7741935483871032,72.69601436424468,72.7,0.48,104.81,105.88,-1.06,53.14,valid
2017,1254,31.0,19.0,0.6129032258064516,70.96774193548387,9.286132567679406,70.25806451612904,11.392885914568158,24.967741935483872,57.38709677419355,5.741935483870968,16.516129032258064,15.290322580645162,22.258064516129032,13.03225806451613,25.258064516129032,10.838709677419354,14.483870967741936,5.741935483870968,3.225806451612903,valid,0.4350758853288364,0.34765625,0.6869565217391305,38.29032258064516,0.7483296213808462,0.7096774193548328,68.62291944995516,68.62,0.49,103.42,102.38,1.03,43.41,valid
2018,1254,33.0,17.0,0.5151515151515151,76.6969696969697,8.970384776045169,76.81818181818181,11.248484746440699,26.575757575757574,58.36363636363637,7.909090909090909,22.696969696969695,15.636363636363637,22.454545454545453,10.515151515151516,27.03030303030303,12.333333333333334,14.121212121212121,5.575757575757576,3.1515151515151514,valid,0.4553478712357217,0.3484646194926569,0.6963562753036437,37.54545454545455,0.8733905579399142,-0.12121212121211045,71.99766976724172,72.0,0.52,106.53,106.7,-0.17,46.41,valid
2019,1254,31.0,15.0,0.4838709677419355,73.03225806451613,10.815063171237119,72.93548387096774,9.29492866700607,25.225806451612904,58.16129032258065,8.548387096774194,25.032258064516128,14.03225806451613,20.0,10.193548387096774,26.516129032258064,13.03225806451613,14.516129032258064,6.483870967741935,4.709677419354839,valid,0.4337215751525236,0.34149484536082475,0.7016129032258065,36.70967741935484,0.8977777777777779,0.09677419354838435,70.84473359331443,70.84,0.51,103.09,102.95,0.14,51.66,valid
2020,1254,32.0,14.0,0.4375,74.34375,9.862308095356891,76.5625,8.809589716198019,25.625,58.75,9.125,26.65625,13.96875,19.59375,7.6875,25.96875,13.5,14.125,6.59375,3.34375,valid,0.43617021276595747,0.34232121922626024,0.7129186602870813,33.65625,0.9557522123893806,-2.21875,73.70031683919532,73.7,0.51,100.87,103.88,-3.01,52.68,valid
2021,1254,18.0,9.0,0.5,74.0,13.359288462912012,72.94444444444444,10.020404020398882,26.61111111111111,64.16666666666667,7.444444444444445,25.944444444444443,13.333333333333334,20.0,11.444444444444445,24.72222222222222,16.27777777777778,14.11111111111111,8.444444444444445,3.8333333333333335,valid,0.4147186147186147,0.28693790149892934,0.6666666666666667,36.166666666666664,1.1535433070866143,1.0555555555555571,73.0373091537518,73.04,0.47,101.32,99.87,1.45,61.17,valid
2022,1254,29.0,15.0,0.5172413793103449,73.75862068965517,13.056621670942606,74.34482758620689,10.620989535782993,26.482758620689655,62.758620689655174,7.793103448275862,25.103448275862068,13.0,19.103448275862068,10.89655172413793,25.517241379310345,16.24137931034483,13.310344827586206,7.344827586206897,4.655172413793103,valid,0.421978021978022,0.31043956043956045,0.6805054151624549,36.41379310344828,1.2202072538860105,-0.5862068965517153,72.38169184591477,72.38,0.48,101.9,102.71,-0.81,61.33,valid
2023,1254,27.0,1.0,0.037037037037037035,64.03703703703704,10.718357657924598,81.88888888888889,14.224392195567912,23.77777777777778,57.074074074074076,4.444444444444445,13.88888888888889,12.037037037037036,18.074074074074073,7.222222222222222,22.444444444444443,13.481481481481481,16.11111111111111,6.222222222222222,3.2222222222222223,valid,0.41661258922777417,0.32,0.6659836065573771,29.666666666666664,0.8367816091954022,-17.851851851851848,81.74140266797471,81.74,0.46,78.34,100.18,-21.84,56.7,valid
2024,1254,29.0,7.0,0.2413793103448276,66.51724137931035,8.441482138206252,76.79310344827586,9.370848834645308,24.344827586206897,58.310344827586206,5.413793103448276,17.448275862068964,12.413793103448276,18.344827586206897,7.862068965517241,24.137931034482758,12.517241379310345,13.89655172413793,6.448275862068965,3.0344827586206895,valid,0.4175044352454169,0.3102766798418973,0.6766917293233082,32.0,0.9007444168734492,-10.275862068965509,76.07020782825995,76.07,0.46,87.44,100.95,-13.51,51.42,valid
2005,1255,30.0,1.0,0.03333333333333333,63.7,12.292835031165438,80.56666666666666,12.20142256639275,24.033333333333335,62.666666666666664,6.2,21.1,9.433333333333334,15.0,12.266666666666667,24.033333333333335,12.8,17.033333333333335,7.033333333333333,3.7,valid,0.3835106382978724,0.2938388625592417,0.6288888888888889,36.300000000000004,0.7514677103718199,-16.86666666666666,81.22754766862126,81.23,0.43,78.42,99.19,-20.76,53.26,valid
2006,1255,28.0,8.0,0.2857142857142857,71.92857142857143,10.526610271570036,80.0,10.363754503432016,25.428571428571427,59.714285714285715,5.428571428571429,16.75,15.642857142857142,23.178571428571427,13.071428571428571,23.5,14.892857142857142,16.785714285714285,7.035714285714286,2.9285714285714284,valid,0.4258373205741626,0.32409381663113007,0.674884437596302,36.57142857142857,0.8872340425531915,-8.07142857142857,76.73585692562773,76.74,0.47,93.74,104.25,-10.52,58.57,valid
2007,1255,29.0,7.0,0.2413793103448276,63.89655172413793,10.801272503030791,75.27586206896552,11.51054346403498,22.79310344827586,57.44827586206897,4.9655172413793105,16.79310344827586,13.344827586206897,18.96551724137931,10.96551724137931,22.655172413793103,12.827586206896552,16.310344827586206,7.310344827586207,3.9655172413793105,valid,0.3967587034813925,0.29568788501026694,0.7036363636363637,33.62068965517241,0.7864693446088795,-11.379310344827594,75.41712025949748,75.42,0.44,84.72,99.81,-15.09,56.28,valid
2008,1255,28.0,6.0,0.21428571428571427,66.07142857142857,12.483852003550854,77.89285714285714,8.48676217854208,22.75,59.25,8.035714285714286,22.428571428571427,12.535714285714286,18.857142857142858,14.0,20.678571428571427,14.285714285714286,16.321428571428573,7.714285714285714,2.1785714285714284,valid,0.38396624472573837,0.3582802547770701,0.6647727272727273,34.67857142857143,0.87527352297593,-11.82142857142857,73.37235852383205,73.37,0.45,90.05,106.16,-16.11,62.79,valid
2009,1255,27.0,13.0,0.48148148148148145,74.18518518518519,13.1120526968864,78.4074074074074,12.172665656042193,26.51851851851852,63.666666666666664,7.407407407407407,23.22222222222222,13.74074074074074,20.40740740740741,11.88888888888889,20.88888888888889,15.185185185185185,14.62962962962963,9.518518518518519,2.4444444444444446,valid,0.41652123327516,0.3189792663476874,0.6733212341197822,32.77777777777778,1.0379746835443038,-4.222222222222214,74.09212181727406,74.09,0.47,100.13,105.82,-5.7,57.26,valid
2010,1255,27.0,8.0,0.2962962962962963,70.4074074074074,10.88491991157865,79.07407407407408,12.830030655056385,26.074074074074073,61.03703703703704,6.851851851851852,19.85185185185185,11.407407407407407,17.444444444444443,11.333333333333334,21.814814814814813,15.407407407407407,15.592592592592593,6.703703703703703,1.962962962962963,valid,0.42718446601941745,0.3451492537313433,0.6539278131634819,33.148148148148145,0.9881235154394298,-8.666666666666671,75.17535410996621,75.18,0.48,93.66,105.19,-11.53,59.09,valid
2011,1255,27.0,8.0,0.2962962962962963,71.74074074074075,12.684310698328778,84.14814814814815,14.509158125669092,25.555555555555557,58.333333333333336,7.074074074074074,20.814814814814813,13.555555555555555,19.51851851851852,9.518518518518519,21.333333333333332,15.074074074074074,14.037037037037036,5.444444444444445,1.4444444444444444,valid,0.4380952380952381,0.3398576512455516,0.6944971537001897,30.85185185185185,1.0738786279683379,-12.407407407407405,75.35476371756756,75.35,0.5,95.2,111.67,-16.47,58.99,valid
2012,1255,27.0,6.0,0.2222222222222222,70.62962962962963,15.507189767102696,85.11111111111111,11.294427943198478,25.703703703703702,61.851851851851855,8.333333333333334,25.074074074074073,10.88888888888889,15.777777777777779,9.851851851851851,23.444444444444443,14.555555555555555,12.814814814814815,5.111111111111111,2.037037037037037,valid,0.41556886227544904,0.3323485967503693,0.6901408450704225,33.29629629629629,1.1358381502890174,-14.481481481481481,76.66177041259672,76.66,0.48,92.13,111.02,-18.89,56.63,valid
2013,1255,31.0,6.0,0.1935483870967742,67.61290322580645,13.03758009078586,81.87096774193549,12.486638019589504,25.0,57.16129032258065,5.161290322580645,16.096774193548388,12.451612903225806,17.451612903225808,10.0,22.387096774193548,13.64516129032258,16.387096774193548,6.548387096774194,2.774193548387097,valid,0.4373589164785553,0.32064128256513025,0.7134935304990757,32.38709677419355,0.8326771653543307,-14.25806451612904,77.27419829883863,77.27,0.48,87.5,105.95,-18.45,54.58,valid
2014,1255,28.0,4.0,0.14285714285714285,66.89285714285714,11.672504208495898,81.64285714285714,12.97351800061068,24.214285714285715,57.25,5.535714285714286,16.25,12.928571428571429,17.714285714285715,9.535714285714286,20.857142857142858,12.428571428571429,13.0,6.535714285714286,1.7142857142857142,valid,0.4229569557080474,0.34065934065934067,0.7298387096774194,30.392857142857146,0.9560439560439561,-14.75,73.54886622335046,73.55,0.47,90.95,111.0,-20.05,51.33,valid
2015,1255,32.0,9.0,0.28125,66.4375,10.150282055512129,73.875,7.703162316699508,23.1875,55.5625,8.09375,21.9375,11.96875,16.6875,9.40625,21.90625,11.1875,14.15625,7.59375,3.0625,valid,0.41732283464566927,0.36894586894586895,0.7172284644194756,31.3125,0.7902869757174393,-7.4375,69.68111059454466,69.68,0.49,95.35,106.02,-10.67,48.25,valid
2016,1255,30.0,7.0,0.23333333333333334,71.63333333333334,10.4137950064701,77.9,11.43904384718981,25.533333333333335,57.1,6.8,19.5,13.766666666666667,19.566666666666666,10.366666666666667,24.933333333333334,12.366666666666667,14.433333333333334,6.1,2.466666666666667,valid,0.44716870986573265,0.3487179487179487,0.7035775127768314,35.3,0.8568129330254042,-6.266666666666666,72.47822236210033,72.48,0.51,98.83,107.48,-8.65,48.43,valid
2017,1255,28.0,4.0,0.14285714285714285,65.89285714285714,9.967871668940449,80.96428571428571,12.22772242763123,24.035714285714285,55.035714285714285,6.178571428571429,19.035714285714285,11.642857142857142,15.964285714285714,7.214285714285714,23.071428571428573,10.5,15.464285714285714,5.75,4.107142857142857,valid,0.43672939649578196,0.32457786116322707,0.7293064876957495,30.28571428571429,0.6789838337182449,-15.07142857142857,76.87363935456067,76.87,0.49,85.72,105.32,-19.61,43.68,valid
2018,1255,30.0,4.0,0.13333333333333333,61.2,10.655741531503423,75.2,11.636446904090787,21.066666666666666,52.4,6.466666666666667,20.5,12.6,18.5,7.8,24.1,9.466666666666667,15.9,6.333333333333333,3.033333333333333,valid,0.4020356234096692,0.3154471544715447,0.681081081081081,31.900000000000002,0.5953878406708595,-14.0,75.22310344827585,75.22,0.46,81.36,99.97,-18.61,44.94,valid
2019,1255,29.0,12.0,0.41379310344827586,68.79310344827586,14.405800692639724,71.20689655172414,14.233710765906682,23.0,53.724137931034484,9.379310344827585,26.862068965517242,13.413793103448276,18.24137931034483,8.068965517241379,26.344827586206897,11.172413793103448,14.379310344827585,5.758620689655173,2.103448275862069,valid,0.42811296534017973,0.3491655969191271,0.7353497164461247,34.41379310344828,0.7769784172661871,-2.4137931034482847,68.87945083148753,68.88,0.52,99.87,103.38,-3.5,48.58,valid
2020,1255,30.0,12.0,0.4,66.56666666666666,12.650973339501654,69.7,11.350679760899023,22.166666666666668,55.8,9.366666666666667,27.233333333333334,12.866666666666667,18.166666666666668,8.233333333333333,25.466666666666665,10.9,13.433333333333334,6.733333333333333,2.066666666666667,valid,0.39725209080047796,0.34394124847001223,0.7082568807339449,33.699999999999996,0.8114143920595533,-3.13333333333334,69.30128362936756,69.3,0.48,96.05,100.58,-4.52,49.17,valid
2021,1255,27.0,12.0,0.4444444444444444,66.29629629629629,10.261259537378798,67.37037037037037,10.884527296715026,23.666666666666668,54.592592592592595,7.074074074074074,20.444444444444443,11.88888888888889,17.22222222222222,7.666666666666667,21.62962962962963,10.444444444444445,12.62962962962963,6.296296296296297,1.6296296296296295,valid,0.4335142469470828,0.3460144927536232,0.6903225806451614,29.296296296296298,0.8269794721407625,-1.0740740740740762,65.98165427752156,65.98,0.5,100.48,102.1,-1.63,44.13,valid
2022,1255,28.0,22.0,0.7857142857142857,73.71428571428571,10.413158139290044,66.53571428571429,13.323557924488329,25.357142857142858,57.0,8.178571428571429,21.178571428571427,14.821428571428571,20.428571428571427,9.571428571428571,22.535714285714285,13.357142857142858,11.464285714285714,7.428571428571429,1.9642857142857142,valid,0.4448621553884712,0.3861720067453626,0.7255244755244755,32.107142857142854,1.165109034267913,7.178571428571416,63.30230963182607,63.3,0.52,116.45,105.11,11.34,52.68,valid
2023,1255,30.0,18.0,0.6,70.96666666666667,12.620408576733087,66.36666666666666,11.348654282468408,25.0,57.0,7.266666666666667,21.2,13.7,19.133333333333333,9.766666666666667,22.033333333333335,12.066666666666666,11.233333333333333,6.433333333333334,2.1666666666666665,valid,0.43859649122807015,0.3427672955974843,0.7160278745644599,31.800000000000004,1.0741839762611276,4.6000000000000085,63.251973889573264,63.25,0.5,112.2,104.92,7.27,48.27,valid
2024,1255,31.0,18.0,0.5806451612903226,73.7741935483871,8.293409742759032,69.6774193548387,10.672041656509757,26.096774193548388,58.58064516129032,5.67741935483871,16.580645161290324,15.903225806451612,23.129032258064516,11.838709677419354,23.129032258064516,12.516129032258064,11.96774193548387,6.935483870967742,2.3870967741935485,valid,0.4454845814977974,0.3424124513618677,0.6875871687587168,34.96774193548387,1.045822102425876,4.096774193548399,66.14342586767809,66.14,0.49,111.54,105.34,6.19,47.96,valid
2003,1256,25.0,10.0,0.4,68.08,14.955266630856167,72.4,10.263202878893768,24.24,57.44,4.84,14.32,14.76,21.24,12.48,24.0,11.16,14.08,5.4,3.2,valid,0.4220055710306407,0.33798882681564246,0.6949152542372882,36.480000000000004,0.7926136363636364,-4.320000000000007,70.01616946007792,70.02,0.46,97.23,103.4,-6.17,46.04,valid
2004,1256,28.0,13.0,0.4642857142857143,66.75,9.062029042679699,67.03571428571429,9.307432883363,24.035714285714285,56.714285714285715,4.857142857142857,15.25,13.821428571428571,21.071428571428573,14.142857142857142,25.321428571428573,10.964285714285714,16.178571428571427,5.785714285714286,3.0,valid,0.4238035264483627,0.3185011709601873,0.6559322033898305,39.464285714285715,0.6777041942604857,-0.2857142857142918,68.93782556410636,68.94,0.47,96.83,97.24,-0.41,45.62,valid
2005,1256,29.0,14.0,0.4827586206896552,70.34482758620689,10.984651181369152,70.51724137931035,11.092535101380989,25.82758620689655,58.44827586206897,5.0,15.96551724137931,13.689655172413794,22.03448275862069,13.379310344827585,25.17241379310345,15.551724137931034,15.03448275862069,7.0344827586206895,2.7586206896551726,valid,0.44188790560471974,0.31317494600431967,0.621283255086072,38.55172413793103,1.0344036697247705,-0.17241379310345906,70.2691387111874,70.27,0.48,100.11,100.35,-0.25,60.21,valid
2006,1256,31.0,19.0,0.6129032258064516,65.70967741935483,10.583614846818946,63.096774193548384,8.529770761709356,24.70967741935484,58.774193548387096,4.483870967741935,15.806451612903226,11.806451612903226,18.548387096774192,15.548387096774194,23.838709677419356,14.290322580645162,15.35483870967742,7.709677419354839,4.064516129032258,valid,0.42041712403951703,0.28367346938775506,0.6365217391304349,39.38709677419355,0.930672268907563,2.6129032258064484,65.82454191185818,65.82,0.46,99.83,95.86,3.97,57.83,valid
2007,1256,30.0,10.0,0.3333333333333333,64.06666666666666,12.233175168885777,69.36666666666666,10.049818434912776,24.266666666666666,59.833333333333336,5.266666666666667,17.566666666666666,10.266666666666667,16.433333333333334,13.666666666666666,22.433333333333334,11.833333333333334,14.4,7.0,3.2333333333333334,valid,0.4055710306406685,0.2998102466793169,0.6247464503042597,36.1,0.8217592592592593,-5.299999999999997,69.14586339621349,69.15,0.45,92.65,100.32,-7.66,48.76,valid
2008,1256,30.0,6.0,0.2,60.8,11.707351065271652,71.83333333333333,9.670728437183374,21.2,53.86666666666667,5.766666666666667,17.266666666666666,12.633333333333333,17.133333333333333,8.5,19.533333333333335,8.5,12.9,6.366666666666666,2.1333333333333333,valid,0.3935643564356435,0.333976833976834,0.7373540856031129,28.033333333333335,0.6589147286821705,-11.033333333333331,68.74004301218265,68.74,0.45,88.45,104.5,-16.05,40.09,valid
2009,1256,32.0,15.0,0.46875,63.46875,11.98920044954437,63.15625,9.388082270073982,21.96875,50.0625,5.53125,14.8125,14.0,21.09375,11.375,22.1875,10.53125,15.28125,5.40625,3.21875,valid,0.4388264669163546,0.37341772151898733,0.6637037037037037,33.5625,0.689161554192229,0.3125,63.43665472306806,63.44,0.49,100.05,99.56,0.49,47.94,valid
2010,1256,33.0,23.0,0.696969696969697,74.27272727272727,11.956360042025558,70.18181818181819,12.050556380968851,26.454545454545453,58.57575757575758,5.909090909090909,17.303030303030305,15.454545454545455,22.333333333333332,12.818181818181818,24.454545454545453,12.151515151515152,13.06060606060606,6.636363636363637,3.242424242424242,valid,0.45162959130884633,0.3415061295971979,0.6919945725915876,37.27272727272727,0.9303944315545244,4.090909090909079,66.85651796045056,66.86,0.5,111.09,104.97,6.12,45.93,valid
2011,1256,31.0,11.0,0.3548387096774194,63.25806451612903,11.693210970289508,68.25806451612904,10.308468175681208,22.29032258064516,53.58064516129032,6.0,18.258064516129032,12.67741935483871,19.451612903225808,11.064516129032258,24.580645161290324,10.096774193548388,16.677419354838708,5.548387096774194,2.3548387096774195,valid,0.4160144491270319,0.3286219081272085,0.6517412935323382,35.645161290322584,0.6054158607350097,-5.000000000000007,70.31949206505398,70.32,0.47,89.96,97.07,-7.11,45.3,valid
2012,1256,32.0,16.0,0.5,68.65625,10.063057237626243,70.125,10.456515178462633,24.59375,58.4375,7.375,22.3125,12.09375,18.4375,11.0,22.59375,12.625,12.84375,6.53125,3.5625,valid,0.420855614973262,0.33053221288515405,0.6559322033898305,33.59375,0.9829683698296837,-1.46875,67.51316476140826,67.51,0.48,101.69,103.87,-2.18,51.33,valid
2013,1256,31.0,25.0,0.8064516129032258,71.90322580645162,10.863869288332705,63.67741935483871,10.596814291015937,24.64516129032258,60.774193548387096,7.451612903225806,22.870967741935484,15.161290322580646,21.741935483870968,13.193548387096774,24.387096774193548,13.096774193548388,12.290322580645162,8.838709677419354,5.064516129032258,valid,0.40552016985138006,0.32581100141043723,0.6973293768545994,37.58064516129032,1.0656167979002624,8.225806451612904,64.28901364323515,64.29,0.47,111.84,99.05,12.8,53.14,valid
2014,1256,33.0,26.0,0.7878787878787878,80.27272727272727,15.33841730605037,65.57575757575758,13.953114130522762,27.545454545454547,60.96969696969697,7.666666666666667,23.242424242424242,17.515151515151516,26.181818181818183,12.757575757575758,26.303030303030305,15.757575757575758,11.484848484848484,9.06060606060606,4.818181818181818,valid,0.4517892644135189,0.32985658409387225,0.6689814814814815,39.06060606060606,1.3720316622691293,14.696969696969688,64.72423971334777,64.72,0.51,124.02,101.32,22.71,57.21,valid
2015,1256,32.0,24.0,0.75,72.6875,9.82569869468374,65.0625,13.129473124087236,26.0625,58.71875,6.71875,20.96875,13.84375,20.21875,10.46875,23.15625,13.5625,10.6875,8.40625,5.6875,valid,0.44385311335816924,0.3204172876304024,0.6846986089644513,33.625,1.2690058479532165,7.625,63.12091988306185,63.12,0.5,115.16,103.08,12.08,52.04,valid
2016,1256,30.0,21.0,0.7,78.8,11.574049450803946,74.16666666666667,13.480722720146389,27.233333333333334,59.733333333333334,7.033333333333333,21.166666666666668,17.3,25.7,10.833333333333334,26.733333333333334,13.633333333333333,12.466666666666667,7.033333333333333,4.166666666666667,valid,0.4559151785714286,0.3322834645669291,0.6731517509727627,37.56666666666667,1.0935828877005347,4.633333333333326,70.32168550608282,70.32,0.51,112.06,105.47,6.59,50.06,valid
2017,1256,31.0,21.0,0.6774193548387096,76.87096774193549,11.113781041223463,67.3225806451613,12.416083915025148,27.29032258064516,58.645161290322584,7.967741935483871,21.483870967741936,14.32258064516129,20.258064516129032,10.129032258064516,26.967741935483872,16.29032258064516,12.419354838709678,6.548387096774194,5.354838709677419,valid,0.4653465346534653,0.37087087087087084,0.7070063694267515,37.096774193548384,1.3116883116883116,9.548387096774192,65.65931164354336,65.66,0.53,117.08,102.53,14.54,59.69,valid
2018,1256,31.0,15.0,0.4838709677419355,72.58064516129032,10.579143612310613,71.12903225806451,9.817473997873625,24.580645161290324,56.516129032258064,8.419354838709678,22.967741935483872,15.0,20.612903225806452,9.548387096774194,24.612903225806452,13.903225806451612,12.290322580645162,5.612903225806452,3.838709677419355,valid,0.4349315068493151,0.3665730337078652,0.7276995305164319,34.16129032258065,1.1312335958005248,1.4516129032258078,66.82551567211917,66.83,0.51,108.61,106.44,2.17,56.56,valid
2019,1256,31.0,18.0,0.5806451612903226,71.29032258064517,11.61950529178444,68.03225806451613,11.435278369932648,24.93548387096774,57.83870967741935,7.709677419354839,22.870967741935484,13.709677419354838,20.774193548387096,10.838709677419354,24.967741935483872,12.903225806451612,11.612903225806452,5.67741935483871,3.4838709677419355,valid,0.43112102621305076,0.3370944992947814,0.6599378881987578,35.806451612903224,1.111111111111111,3.258064516129039,65.57082569914827,65.57,0.5,108.72,103.75,4.97,51.75,valid
2020,1256,28.0,20.0,0.7142857142857143,73.21428571428571,8.638231741453085,64.67857142857143,13.851202839674974,26.892857142857142,58.107142857142854,8.142857142857142,22.928571428571427,11.285714285714286,17.0,10.392857142857142,26.107142857142858,12.75,12.642857142857142,7.071428571428571,2.2142857142857144,valid,0.4628149969268593,0.35514018691588783,0.6638655462184875,36.5,1.0084745762711864,8.535714285714278,64.07379152222532,64.07,0.53,114.27,100.94,13.32,47.41,valid
